web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582055073-100","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Williking","Gutes Telefon","18. Juni 2019","Das Dect Telofon wurde als Ersatz für das Fritzphone angeschafft. Es ist gut verarbeitet und ist arbeitet mit der Fritzbox problemlos zusammen. Das in der Fritzbox vorhandene Telefonbuch kann auch verwendet werden. Also nicht alles nochmals eingeben.
Ein Kauf den ich nicht bereue.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1582055205-451","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Wilhelm Konrad","Genau wie beschrieben und bin sehr zufrieden!","3. Januar 2020","Genau wie beschrieben und bin sehr zufrieden!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
"1582055184-429","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Susanne","Suse","23. Januar 2019","Tolles Ding.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1582055061-55","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","SuccessIsMyDuty","tolles Telefon","5. Dezember 2018","Habe mir dieses Telefon zugelegt, da ich im Keller wohne und mein eigenes Telefon wollte. Das Telefon war sehr schnell eingerichtet und ich habe auch keine Anleitung benötigt. Alles top bisher.

Lieferung ging sehr schnell und das Telefon war auch sehr gut verpackt. Habe bis jetzt keine Mängel feststellen können. Preis/Leistung ist okay. Es hätte vielleicht ein paar mehr Funktionen haben können. Ich gebe jetzt 4 Sterne aber ist echt ein gutes Telefon, kann es weiterempfehlen.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1582055061-57","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","tüvtler","Preis- Leistungsverhältnis","8. September 2019","Die Telefone sind gut in der Handhabung. Ich schätze vor allem die Möglichkeit durch den Anschluss eines Headsets oder Earphones etc. die Hände zum Schreiben frei zu haben. Meine laufen über einen AVM Router. Die Installation war easy. Schön ist auch, das man seine Kontakte im Router speichern kann und sie am Mobilteil einfach abrufen kann, ohne alle Kontakte neu ins Mobilteil eingeben zu müssen.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1582055064-68","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Spacefish","Top!!!!!","6. Oktober 2019","Wir hätten uns das Gerät eher holen sollen. Haben es geholt, da ein anderes Gerät defekt war.
Das Anlernen an der Fritzbox funktionierte wie mit jeden anderem DECT ganz einfach und schnell.
Die Klangqualität ist echt der Hammer!
Die Bedienung ist auch okay.
Wir werden noch ein weiteres Gerät kaufen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1582055178-405","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Frank","alles super, einfache Bedienung","17. Januar 2020","einfache und selbsterklärende Bedienung, Telefon hat eine gute Qualität - alles super","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1582055083-124","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","André &amp; Anita Hinte","Tolle Geräte !","18. August 2019","Wir sind sehr zufrieden. Hatten zuerst teure Telekom-Geräte, mit denen wir von Anfang an Probleme hatten.
Leichte und einfache Bedienung,  Installation in einer Minute, schönes Design, gute Tonqualität","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1582055180-420","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Gauner 2019","Telefon","5. November 2019","Leider nur langweilige Klingeltöne","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1582055161-375","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Sehr guter Ton","29. Juli 2019","Habe das Telefon für meine Eltern gekauft. Etwas größer hätten  die Tasten fürs  Menü  sein können. Jedoch lief die Installation  wirklich schnell und der Ton ist richtig gut.
Meine Eltern sind sehr zufrieden.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&reviewerType=all_reviews"
"1582055118-233","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Peter","Einfach Top","20. März 2019","Habe schon länger nach einem neuen Telefon gesucht...Hier gefunden und gekauft.
Einfacher geht es  mit der Installation nicht .
Bin sehr zufrieden damit...würde ich ..wenn ich jemanden kenne der ein Telefon braucht...sehr empfehlen","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1582055138-309","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","B.c.","Nix für meinen Router","12. Juli 2019","War leider mit meinem Router nicht kompatibel","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1582055055-47","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Fischkopf","Top Funktion mit FritzBox","20. Juli 2019","Umstieg auf dieses Gerät, weil das vorherige nach einem Upfdate plötzlich Zicken an der FritzBox machte.  Wer einfach nur ein schnurloses mit Lautsprecher sucht, ist hier goldrichtig!
- einwandfreie Anbindung an die FritzBox
- angenehme Haptik, schlichte Optik

Kritikpunkt:
- fühlt sich etwas kippelig auf der Basis an, das kennt man von anderen Gigasets besser, tut aber der Funktion keinen Abbruch

Daher 5 Sterne, mehr gibt es nicht zu sagen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1582055184-424","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sarkis Babayan","Gigaset C570HX Schnurlostelefon","2. August 2018","Sehr gute Funktionalität und Ausfertugung.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1582055126-262","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","kurt.kalina@kabelplus.at","gigaset super","1. Juli 2019","schöne Ausführung super gute übersicht passt gut in die wohnung","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1582055143-322","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Schegerer Thomas","Alles bestens","29. Dezember 2019","Alles bestens","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1582055132-281","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","JU55","tadelloses Telefon für Fritz Box","7. September 2019","Ich habe zwei Paar geordert. Sie funktionieren tadellos.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1582055099-177","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Preis -Leistung : Top","14. November 2019","Wie schon die Vorgänger  - einfach zu installieren (Fritzbox) , sehr gute Sprachqualität,  ansprechendes Design  und guter Preis!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1582055083-126","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","erwin","DECT Telefon","4. Januar 2020","Das Gerät hat sich mit der Fritz-Kabelbox problemlos verbinden lassen. Keine weiteren technischen Kenntnisse notwendig. Daher auch für Senioren geeeignet. Sprachqulität ist okay.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1582055044-14","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Hagen Mrosk","Leicht bedienbar","18. Oktober 2018","Das Telefon wurde sehr pünktlich und mit einem Minimum an Verpackung geliefert. Die Installation war kinderleicht und hat knapp 1-2 Minuten gedauert. Die Handhabung ist logisch und leicht zu händeln. Hab nicht mal die beigelegte Bedienungsanweisung in Anspruch nehmen müssen. Es wurde in anderen Rezensionen das nicht vorhanden sein einer SMS -Funktion bemängelt, aber wer braucht das schon in der Zeit von Smartphone und Co.Achso ich hatte vergessen hinzu zufügen, das mein Router ein Speedport Smart 2 von der Telekom ist.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1582055088-139","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rox","Super Gigaset C430HX Schnurlostelefon","18. März 2018","Sehr gutes Gigaset C430HX Schnurlostelefon, welches sich sehr gut mit einen Speedport Smart ohne Probleme betreiben lässt.
Die Freisprechfunktion des Gigaset C430HX funktioniert sehr gut. Display ist sehr gut ablesbar. Gehäuse hat ein sehr schönes Design und wirkt sehr Hochwertig.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1582055134-293","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Elke Faßbender","Gute Qualität","15. Juni 2019","Genau was ich suchte. Perfektes Preis- Leistungsverhältnis","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1582055147-339","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Top Gerät - einfach zu installieren, einfach Bedienung, gute Sprachqualität,","6. Oktober 2018","Top Gerät - einfach zu installieren, einfach Bedienung, gute Sprachqualität,
was will man mehr?... akku hält auch lange!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1582055052-36","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Alsterfloh","In 5 Minuten Installiert","3. Januar 2020","Nachdem ich zunächst Telefone eines holländischen Konzerns gekauft hatte, diese aber wegen miesen Displays, billiger Gummitasten, schlechtem Funktionsumfang und mangelnder Bedienungsanleitung zurückgegeben hatte kaufte ich mir 4 Stück C430HX. Ich war überrascht, wie schnell ich die Telefone an der Fritzbox installiert hatte. Hier muss ich die gute Abstimmung auf die Fritzboxen loben. Ich war auch davon angetan, dass Funktionen wie Nutzung des zentralen FritzBox Telefonbuchs und Telefonieren über verschiedene Leitungen so einfach möglich ist. So kann man auf der Anruferliste im Klartext lesen, wer angerufen hat. Im Gegensatz zu zuerst gekauften Produkt ist das Farbdisplay gut lesbar. Die Menüpunkte sind sehr durchdacht, vielfach sind Funktionen auf verschiedenen Wegen zugänglich, was den Gewohnheiten der Nutzer enrgegenkommt. Die Tonqualität ist sehr gut. Die Kurzhubtasten sind ausreichend groß und ermöglichen eine gute und sichere Bedienung. Viele Funktionen wie Babyphone sowie Anmeldung an mehreren Basisstationen mit Verbindug zur stärksten Station sind weitere Interessante Features. Das Handbuch ist ebenfalls gut gemacht und liefert sämtliche erforderlichen Informationen.
Aus meiner Sicht eine klare Empfehlung. Wenn die Telephone die nächsten zwei Jahre überstehen, würde ich sie auch wiederkaufen. Das wird sich zeigen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1582055143-325","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Christian","Macht was es soll","31. Juli 2018","Einrichtung war überhaupt kein Problem mit der Fritzbox 6490 per DECT. Auch das Telefonbuch aus der Fritzbox ist nutzbar. Nur leider etwas umständlich zu erreichen.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1582055153-352","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Erwin","Spitzenqualität!!!","14. Februar 2020","Super Telefone einfache Installation kann ich nur weiter empfehlen einfach klasse auch für Ältere personen geeignet!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1582055140-319","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rainer Laible","wie erwartet","28. November 2019","gerne wieder","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1582055118-237","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","sehr gute Qualitaet","13. Februar 2020","ich bin zufrieden, es ist ein gutes Produkt, gute Qualität, gute Lieferung, und im Allgemeinen erfüllt es seine Funktion","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1582055114-222","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Reimund Pieper","Bewertung","6. Juli 2019","Sehr schnelle Lieferung, Erwartungen mehr als erfüllt.
Kann ich nur weiter empfehlen,.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1582055068-75","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dirk Brieseck","Das Gigaset C570 HX ist klasse","14. September 2018","Das Gigaset C570 HX hält, was es verspricht. Die Anmeldung an die FRITZ-Box ist unkomliziert und schnell erledigt. Alle Zusatzfunktionen habe ich allerdings noch nicht ausprobieren können, da diese vielfältig sind und auch ein wenig Zeit kosten. Bisher bin ich jedoch von diesen Gerät überzeugt.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1582055102-187","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Uwe Kretsch","Klasse Produkt","30. August 2019","Ein tolles schnurloses Telefon, welches VoIP perfekt beherrscht. Ein klasse Produkt, ich hatte bisher aber immer nur SLTs von der Fa. GIGASET.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1582055068-71","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Roger","für mich wichtig, die 2 Akku AAA","11. Dezember 2019","Das Telefon ist sehr pümktlich eingegangen. Die Bedienung ist einfach und schnell erfolg. Knopf am Router DECT gedrückt und für kurze Zeit gehalten, die Anmeldung war erfolgt. Anschl. das vorhandene Telefonbuch übertragen.
Auch das iist von Vorteil, die 2 Stck. Akku AAA. Bisher bin ich gut zufrieden mit dem Telefon.
VG
Roger","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1582055055-41","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Marcus B.","Keine Anruf ID trotz Telefonbuch-Eintrag","22. Dezember 2019","Wir wollten ein schlichtes Telefon, das die grundlegendsten Aufgaben beherrschen sollte. Und hier würden wir an einer ganz wichtigen Stelle enttäuscht:
Es kann nicht sein, dass man sich die Mühe macht alle Kontakte sorgfältig einzuspeichern, um dann bei einem Anruf von diesen Kontakten, nur eine nicht zuordnungsfähige Nummer ohne Namen auf dem Display zu sehen.
Das kann ja selbst mein 20 Jahre altes Haustelefon von früher.
Ich bin mir sehr sehr sicher, das es nicht an meinen Einstellungen liegt.
Für heutige Zeiten ein absolutes No-Go","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1582055121-250","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mario","Einfach mit dem Router verbinden und Telefonieren.","24. Februar 2019","Keine 1000 Kabel mehr am Telefonplatz. Einfach mit dem DECT Router verbinden und fertig. Die Tonqualität ist wie bei allen Gigasets richtig gut.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1582055126-267","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M. M.","Sehr zufrieden","5. Januar 2020","Unkompliziert, und einfach zu bedienen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1582055165-388","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","andreas micheel","Top","4. September 2019","Mehr geht für diesen Preis nicht.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&reviewerType=all_reviews"
