web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,
"1582056576-2752","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Dolatschko","Störgeräusche","7. Oktober 2018","Die Stöpsel fühlen sich zu groß an und halten dennoch oder deswegen nicht besonders. Aber wirklich unangenehm sind die Störgeräusche die sich bei jeder Berührung der Ohrhöhrerkabel in die Ohrhörer übertragen. Das stört die Hörqualität erheblich. Schade eigentlich, da die Earphones ganz nett aussehen und Ersatzaufsätze dabei sind.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=critical&pageNumber=2&reviewerType=all_reviews","null"
"1582056643-2988","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Kira Yoshikage","In Ordnung","28. Mai 2019","Die Qualität ist jetzt nicht die beste, aber was soll man auch bei dem Preis erwarten. Sind ganz ok.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&filterByStar=critical&pageNumber=25&reviewerType=all_reviews","null"
"1582056704-3205","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Ali Abdullah Ali Emre Alca","Ging schnell kaputt","8. Juni 2019","Ging schnell kaputt","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&filterByStar=critical&pageNumber=47&reviewerType=all_reviews","null"
"1582056610-2873","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Adelina Martins","Naja","22. Oktober 2018","Nach 2 Tagen schon Wackelkontakt! Schade, da sie wirklich gut aussehen und sehr guten Bass für diesen preis haben. Entwirrung geht wirklich schneller als bei normalen kabeln","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=critical&pageNumber=14&reviewerType=all_reviews","null"
"1582056676-3120","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Lisa Richter","Kurze Lebensdauer","13. März 2019","Die Kopfhörer sind direkt kaputt gegangen bzw. Die Lautstärke ist kaum regulierbar und nur sehr sehr leise","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&filterByStar=critical&pageNumber=38&reviewerType=all_reviews","null"
"1582056645-2992","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Meyer","ein Kanal nach 5 Monaten ausgefallen; Kontaktallergie des Kabels auf der Haut","7. Februar 2020","Benutze die Kopfhörer fast täglich. Nach 5 Monaten ist ein Kanal ausgefallen. Zudem verursacht das Kabel der Kopfhörer eine Kontaktallergie auf meiner Haut.
Daher: K E I N E  Kaufempfehlung.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&filterByStar=critical&pageNumber=26&reviewerType=all_reviews","null"
"1582056658-3048","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Konkel","Kaputt nach einem Monat","6. Mai 2019","Ich habe die Kopfhörer von ein paar Monaten gekauft und liegen seit 2 Monaten nur in der Ecke, weil die einen wackel Kontakt haben... NICHT ZU EMPFEHLEN!!!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&filterByStar=critical&pageNumber=31&reviewerType=all_reviews","null"
"1582056664-3064","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","philippvfx","Was ein Müll.","29. Mai 2019","Wie kann es sein das man auf der linken Seite komplett guten Sound hat und auf der linken Seite einfach kein Ton durchkommt??","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&filterByStar=critical&pageNumber=33&reviewerType=all_reviews","null"
"1582056635-2952","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Haltbarkeit : 1/2 Jahr?","10. November 2019","Leider sind die Kopfhörer gestern, nach etwas mehr als einem halben Jahr mäßiger Nutzung, einfach auseinander gefallen...
Echt schade
Jetzt kann ich sie wegschmeißen","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&filterByStar=critical&pageNumber=22&reviewerType=all_reviews","null"
"1582056669-3081","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Eugen Burghardt","Schlecht","30. Oktober 2019","Schneller Versand aber leider sind die Kopfhörer viel zu leise und die Tonqualität ist schlecht. Gibt definitiv Besseres für das Geld","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&filterByStar=critical&pageNumber=35&reviewerType=all_reviews","null"
"1582056693-3166","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Philipp Pögner","Qualität entsprechend Preis","24. Februar 2019","Micro na h kurzer Zeit kaputt, Nebengeräusche sehr laut","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&filterByStar=critical&pageNumber=43&reviewerType=all_reviews","null"
"1582056791-3346","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Philipp Dobra","Elektrisierend...auf eine schlechte Weise","16. März 2019","Der Ton ist für den Preis ok, der Stil ist auch nicht übel und es werden Aufsätze für verschiedene Ohrgrößen mitgeliefert.

Allerdings ist das Kabel sehr dünn und alles in allem wirken die Kopfhörer nicht sonderlich hochwertig. Der Tragekomfort lässt auch arg zu wünschen übrig.
Außerdem bekomme ich des Öfteren Stromschläge im Ohr, vollkommen inakzeptabel.
Ich habe mir günstige für Arbeit besorgen wollen, aber wurde mal wieder bestätigt, günstig kaufen funktioniert einfach nicht.

Ich wundere mich auch über die vielen 5 Sterne Wertungen.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&filterByStar=critical&pageNumber=61&reviewerType=all_reviews","null"
"1582056587-2793","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Thomas","Matschiger Sound, schlechte Passform","23. März 2019","Der Sound ist matschig, insbesondere bei den Bässen. Für meine Ohren ist die Passform unglaublich schlecht. Egal mit welchen Stöpseln man sie benutzt, die Kopfhörer rutschen immer wieder aus dem Ohr. Die Kabel sind mit einem klebrigen Gummi ummantelt, was zu minutenlanger Fummelarbeit führt, wenn sie mal verknotet sind. Dazu passiert es regelmäßig, dass die Lautstärke an meinem Handy schrittweise abnimmt und auf einer sehr niedrigen Stufe bleibt. Absolut nicht empfehlenswert!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582056584-2784","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Malte","Zum Musik hören top, zum telefonieren flop","11. Juli 2019","Für 10€ habe ich kein Wunderwerk erwartet und war beim ersten Musik hören sehr überrascht. Mega Tonqualität, sodass ich mich schon fast geärgert habe, vorher im teurere Kopfhörer gekauft zu haben. Nach dem ersten Telefonat war die Freude und Begeisterung dann vorbei, da ich das Handy wieder ans Ohr halten musste (nicht das große Problem, aber halt am Ziel der Kopfhörer vorbei).
Dementsprechend werden es nun wieder die teureren Modelle und dieses hier geht zurück.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews","null"
"1582056744-3293","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Lunakatze","Schrott","6. Oktober 2019","Meine Kopfhörer sind nach weniger als drei Monaten kaputt gegangen, einer der Kopfhörer ist stumm. Für den Müll produziert.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&filterByStar=critical&pageNumber=56&reviewerType=all_reviews","null"
"1582056776-3330","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","D. Herzog","Nicht langlebig","5. April 2019","Nach 11 Monaten defekt, wackerkontakt am Stecker","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&filterByStar=critical&pageNumber=59&reviewerType=all_reviews","null"
"1582056655-3036","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Philipp","Halbes Jahr dann ist Schicht im Schacht","17. Februar 2019","Benutze das Produkt seit einem halben Jahr - nun ist der linke Headphone von beiden stumm !
Einmal und nie wieder, aber viel kann man von dem Preis auch nicht verlangen...","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&filterByStar=critical&pageNumber=30&reviewerType=all_reviews","null"
"1582056712-3224","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","ES","Schlecht","24. März 2019","Nach einer Woche kaputt","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&filterByStar=critical&pageNumber=49&reviewerType=all_reviews","null"
"1582056719-3251","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Andi","Garantie funktioniert nicht","19. Juni 2019","Ich habe mir zwei Paar der Kopfhörer gekauft und war bei der ersten Verwendung auch sehr zufrieden. Klang etc ist für den Preis sehr in Ordnung. Nach ca 3- Monaten ging der Sound auf einer Seite nicht mehr. Aber dafür gibts ja die Garantie dachte ich. Ich befinde mich nun seit 6 Monaten im Email-Krieg mit den Verkäufern. Die Antworten sind immer nichtssagend und es passiert gar nix. Die Garantie ist somit eine glatte Lüge. Da die ein Hauptgrund für mich war diese Kopfhörer zu kaufen kann ich nur davon abraten","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&filterByStar=critical&pageNumber=52&reviewerType=all_reviews","null"
"1582056643-2986","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Dream","Gibt's bessere","15. Dezember 2018","Leider kann ich die Kopfhörer überhaupt nicht weiterempfehlen. Nach nicht mal 4 Monaten sind die kaputt und die wurde auch nicht so oft benutzt.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&filterByStar=critical&pageNumber=25&reviewerType=all_reviews","null"
"1582056632-2949","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Liz","Leider direkt kaputt gegangen.","12. September 2019","Der Ton ist gut und man kann wirklich sehr laut Musik hören. Nach 3 mal Nutzen konnte ich aber leider kaum noch etwas hören. Habe mir sie dann ein zweites Mal bestellt und auch da nach 2 Monaten: linker Kopfhörer komplett tot. Ich bin ein wenig enttäuscht.. 😓","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&filterByStar=critical&pageNumber=21&reviewerType=all_reviews","null"
"1582056587-2794","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Henry Krogmann","Leider nach 6 Monaten kaputt gegangen","20. März 2019","Die Kopfhörer haben gute Qualität, allerdings wegen des Materials nicht sehr gut für unterwegs (Sport, Fahrradfahren) geeignet. Bei Bewegung/Reibung leiten sie den Schall sehr stark, sodass das Musikerlebnis eingeschränkt wird. Außerdem fallen sie leicht aus den Ohren.
Die Kopfhörer, die ich dennoch gern zum Musik- oder Podcasthören verwendet habe, gingen leider nach ca. 6 Monaten kaputt. Zuerst bildete sich ein einseitiger Wackelkontakt, der dann in gänzlichem Defekt endete, auch auf der anderen Seite fing die Tonqualität an schlechter zu werden. Ich führe es, alles in allem, auf mangelnde Qualität zurück. Schade! Daher nur 2 Sterne und keine Kaufempfehlung.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582056791-3348","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","","","","","","null","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&filterByStar=critical&pageNumber=61&reviewerType=all_reviews","null"
"1582056620-2905","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Kann man kaufen, sollte man besser aber nicht!!!!","27. Januar 2019","Kann man kaufen, sollte man aber besser nicht.
Ohne ersichtlichen Grund regelt sich die Lautstärke auf 0 runter sobald man die Kopfhörer nur berührt bzw. Sich großartig bewegt. Diese muss dann manuell am Handy wieder eingestellt werden. Absolut nervig.
Ansonsten sehen die Kopfhörer recht schick aus.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=critical&pageNumber=17&reviewerType=all_reviews","null"
"1582056582-2778","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","J.H.","Kopfhörer bereits nach 2 Wochen kaputt (Ton wird immer leiser)","28. Juni 2019","Bereits nach kurzer Zeit wurde der Ton auf einer Seite immer leiser. Nach etwa 2 Wochen wurde der Ton dann auf beiden Seiten immer leiser, sodass man fast nichts mehr hört. Auch die Tonqualität wurde plötzlich immer schlechter, und es hört sich jetzt ziemlich schrill an. Musste die Lautstärke am PC/Handy immer lauter stellen, aber selbst wenn ich die Lautstärke auf 100 stelle, sind die Kopfhörer zu leise. Diese Kopfhörer sind den Preis nicht wert, und nicht zu empfehlen.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=critical&pageNumber=4&reviewerType=all_reviews","null"
"1582056712-3230","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Birgit Degen","Nicht kaufen sie werden euch auch kaputt gehen","3. September 2018","Der rechte hörer war sofort kaput durch einen Kabel Bruch am Übergang zur Bedienung der linke kofhöhrer hat kurz danach auch sein geist aufgegeben ich hatte schon viele Kopfhörer und ich höre für mein Leben gern musik aber so schnell wie die waden noch keine kaputt aber am Anfang  (1 tag) waren sie schon gut von der Klang qualität her. Aber da es so schnell 2 Sachen kaputt gingen muss ich euch von diesem Produkt abraten glaubt nicht eure halten länger ich weiß nicht wie die guten Bewertungen zu Stande kommen kann mir aber vorstellen das die erkauft sind da Amazon auch produkte verschenkt an Leute die dann eine Bewertung schreiben müssen und die sind dann immer gut aber *
kauft es euch nicht!!! *","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&filterByStar=critical&pageNumber=49&reviewerType=all_reviews","null"
"1582056680-3122","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","H.F.","Nach 8 Wochen schon defekt","5. Oktober 2019","Produkt war nach kurzer Zeit defekt. Leistung war weg auf ca. 20%","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&filterByStar=critical&pageNumber=39&reviewerType=all_reviews","null"
"1582056661-3055","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Marco Hennig","Guter Klang mit kurzer Haltbarkeit","9. Dezember 2018","Wer einen Kopfhörer für ein paar Tage sucht, ist hier richtig...möchte man mehr als zwei Wochen was vom Kauf haben, sollte man sich besser woanders umsehen.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&filterByStar=critical&pageNumber=32&reviewerType=all_reviews","null"
"1582056582-2774","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Haltbarkeit ok","13. Oktober 2019","Ich habe diese Kopfhörer im Februar 2019 gekauft. Da bei jedem Kopfhörer, den ich bisher gekauft habe, nach einigen Monaten jeweils eine Seite ausgefallen ist, habe ich in weiser Voraussicht direkt drei Stück bestellt, obwohl ich noch ein funktionierendes Paar hatte.

Vor wenigen Wochen schätzungsweise so 4-8 Wochen habe ich dann angefangen, das erste Paar regelmäßig zu nutzen.
Wie schon bei einigen anderen erwähnt, wird eine Seite nach sehr kurzer Zeit sehr leise, sodass man quasi nur mit einem Ohr etwas hört.

Eine so kurze Lebensdauer habe ich noch bei keinem der anderen Produkte festgestellt. Wenn die Kopfhörer nicht gefühlt sofort den Fehler entwickeln würden, wären es gute Kopfhörer, so ist das Preis - Leistungsverhältnis mies.

Auch die anderen Kopfhörer haben nicht mehr als 12 € gekostet und haben deutlich länger gehalten.
Insgesamt leider nicht mehr als 2 Sterne wert.

Nachtrag:

Nach erneuter Verwendung habe ich festgestellt, dass die eine Seite lediglich phasenweise sehr leise ist. Es gibt also auch Momente, in denen die Kopfhörer einwandfrei funktionieren. Sehr merkwürdig..
Von daher muss ich meine obige Einschätzung ein wenig abschwächen und gebe 3 Sterne.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=critical&pageNumber=4&reviewerType=all_reviews","null"
"1582056589-2803","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Finger weg !!","30. September 2018","Vorweg das positive: Der Sound ist wirklich gut- auch sitzen die Kopfhörer echt gut. ABER: Das Kabel überträgt selbst die kleinste Berührung auf die Kopfhörer. Selbst die billigsten Kopfhörer sind da besser entkoppelt !!!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews","null"
