web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,
"1582056195-2386","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Kerstin","Sehr schönes IPhone in einer sehr femininen Farbe","3. Dezember 2019","Ich habe mir das iPhone 11 trotz des hohen Preises gegönnt. Einige werden nun sagen, dass das 11er preiswerter als seine Vorgänger ist, trotzdem ist es immer noch ein stolzer Preis.
Ich hatte vorher ein Android Modell und der Umstieg auf iOS war echt easy. Gut viele Daten kann man nicht so einfach mitnehmen wie von Android zu Android, trotz allem bin ich sehr zufrieden und nehme die „Verluste“ gerne in Kauf. Das IPhone 11 ist selbsterklärend. Die Farbe (grün) sehr schön feminin. Zartes Mint - Genau meine Farbe. Zur Haltbarkeit kann ich nach der kurzen Zeit noch nichts sagen, hoffe aber sehr lange Freude damit zu haben. Alles in allem ein sehr schönes Gerät und für alle die sich für Apple bzw. explizit für das IPhone 11 interessieren eine klare Kaufempfehlung, obwohl alle übrigen sicher in günstigeren Modellen ebenfalls fündig werden.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=positive&pageNumber=3&reviewerType=all_reviews","null"
"1582056349-2654","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Juliane Cel","Tolles Handy - leider Akku schnell defekt","22. Januar 2020","Leider ging der Akku ganz schnell kaputt. Ansonsten ist es natürlich ein super Handy. Ich denke ich hatte nur Pech dieses Mal.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=positive&pageNumber=12&reviewerType=all_reviews","null"
"1582056286-2639","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Nithin Reddy Rajannagari","Best Phone","17. Januar 2020","BEST PHONE . Quality of camera is super , Value for money ,So far the best phone I ever got","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=positive&pageNumber=10&reviewerType=all_reviews","null"
"1582056314-2650","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Shari","Absolute Kaufempfehlung","26. Januar 2020","Ich bin mehr als zufrieden mit dem iPhone 11.
es ist eine super Alternative zu dem pro Modell.
Anfangs machte ich mir Sorgen um die Größe und das Gewicht, da ich sehr kleine Hände habe. Ich konnte mich allerdings sehr schnell dran gewöhnen und würde es nicht mehr hergeben.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=positive&pageNumber=11&reviewerType=all_reviews","null"
"1582056237-2539","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Mark Kirchner","Glücklich wieder ein iPhone zu haben...","7. Januar 2020","Bin sehr zufrieden mit dem Kauf. Hatte vorher immer schon iPhones, zwischendurch bin ich aber mal auf ein Huawei ausgewichen. War auch kein schlechtes Gerät, bin aber dennoch froh wieder bei Apple zu sein.
Sehr zufrieden bin ich mit der Akku Leistung des iPhone 11. Bei normaler Benutzung im Alltag komme ich locker über 2 Tage mit einer Akkuladung. Mit der Verarbeitung und den Materialen bin ich ebenfalls sehr zufrieden. Die Bedienung ist halt typisch iOS und geht sehr gut von der Hand. Aber das ist ja bekanntlich immer Geschmacksache. Einer schwört halt auf Android und der andere eben auf iOS.

Alles in allem ein sehr schönes Produkt der Firma Apple","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=positive&pageNumber=6&reviewerType=all_reviews","null"
"1582056243-2560","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Dany","Tolles Smartphone","9. Februar 2020","Dieses iPhone ist mein allererstes iPhone. Hatte davor immer Smartphones mit Android. Trotzdem komme ich super klar und hab mich sehr schnell daran gewöhnt.
Ist bestimmt nicht mein letztes iPhone. Bin wirklich begeistert. Wäre schön wenn sie etwas günstiger wären...","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=positive&pageNumber=7&reviewerType=all_reviews","null"
"1582056237-2535","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Kyosa","Von 6s zu Iphone11","9. Dezember 2019","Nach 2 Reparaturen vom 6s dachte ich es wird Zeit für ein neues Handy.
Ich bin nicht mehr der Apple Fan wie früher, aber ich finde das Iphone immer noch das beste Handy das es am Markt gibt.

Tut was es soll und ich finde das Display auch sehr gut.
Bezüglich Funktionen muss man wohl nichts sagen, da hat Apple immer schon die Nase vorn.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=positive&pageNumber=6&reviewerType=all_reviews","null"
"1582056204-2415","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","AN11","Schönes Design, Bestes Preis / Leistung Apple Gerät","12. Januar 2020","bestes Iphone ever ,der Akku ein Traum komme locker durch den Tag wenn nicht sogar 2 . Wer braucht schon das teure Pro wenn das 11er alles bietet was man braucht . der Alurahmen ist überhaupt nicht minderwertig gefällt mir persönlich viel besser, IOS 13 ein Traum die kiste rennt ;) zusammenspiel kamera und software ist einfach genial ,Apple weiss eben schon wie man es machen muss und Udates gibt es bestimmt mind 5 jahre . Es ist das geld auf jeden Fall wert ,kann es jedem empfehlen .","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=positive&pageNumber=5&reviewerType=all_reviews","null"
"1582056190-2369","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Tobias G.","Schlechtes Preis-Leistungsverhältnis","4. Dezember 2019","Hab dieses Handy gekauft um mein Galaxy 7 edge zu ersetzen. Davor habe ich stehts iPhones gekauft und wollte wieder zurück umsteigen. Hab es ausgiebig getestet und muss sagen das es an sich schon ein gutes Gerät ist, alles läuft flüssig und der Display ist auch in Ordnung. Jedoch muss ich gestehen nachdem ich das neue galaxy eines Freundes benutzt habe, das ich ziemlich enttäuscht bin was Apple für dieses Produkt verlangt. Das Preis-Leistungsverhältnis ist einfach unterirdisch. Display und Funktionalität des galaxy ist einfach um Welten besser!","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=positive&pageNumber=2&reviewerType=all_reviews","null"
"1582056243-2564","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Harshik Trivedi","Camera quality is extraordinary","28. Januar 2020","The phone quality is excellent. It is surely worth investing for. The camera quality is up to the standards of the company and does not disappoint.Battery backup is considerably good compared to previous apple versions.
But overall storage and performance wise it is exceptionally well..!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=positive&pageNumber=7&reviewerType=all_reviews","null"
"1582056184-2345","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Macinson","✅ für mich der Gewinner der 2019er Modellreihe...👍🏼","22. September 2019","Heute zum Verkaufsstart (20.09.2019) war ich dann doch mal unterwegs, um mir die neuen iPhones aus der Nähe einmal anzuschauen und festzustellen, ob sich Begehrlichkeiten wecken lassen😉, oder gar ein Umstieg lohnt.

Der Andrang scheint sich inzwischen sehr in Grenzen zu halten, da eine Traube von etwa 50 offensichtlich Kaufwilligen vor dem Laden entsprechend organisiert eingelassen wurden.

Ich habe mir in diesem Kontext alle neuen Modelle angeschaut und komme hier jetzt einmal zu meiner Einschätzung zum iPhone 11.

In Bezug auf die Größe ist man den Abmessungen des iPhone XR treu gelblieben und stattet das iPhone 11 ebenfalls mit einem 6,1 Zoll Retina LCD-Display aus. Dieses tut auch hier wieder sehr gut seine Dienste - natürlich sind die OLED-Displays der 11 Pro-Reihe nochmal eine andere Nummer, aber auch zu einem deutlich anderen Preis😟. Der Punkt der Größe ärgert mich allerdings persönlich weiterhin ein wenig, da ich als „Hosentaschenträger“ diese Größe (6,1“) als Grenzwertüberschreitungen empfinde. Ich hätte mich sehr gefreut, wenn Apple das 11er ebenfalls in 5,8 und 6,5 Zoll anbieten würde, doch leider scheint dies nicht absehbar. Dennoch liegt das Telefon noch gut in der Hand, sodass eine einhändige Bedienung noch weitestgehend möglich ist. Die „Notch“ (der schwarze Balken oben am iPhone) hat es offensichtlich ein weiteres Jahr geschafft und trotz der vielen Kritiker hält man erstmal daran fest - ich persönlich habe mich schon fast daran gewöhnt😉.

In Bezug auf Maße und Gewicht hat sich tatsächlich gar nichts im Vgl. zum Vorgänger (XR) verändert:

Vergleich Maße und Gewichte zw. XR und 11 entfällt, da komplett identisch
Abmessungen: 150,9 mm x 75,7 mm x 8,3 mm - Gewicht: 194g

Die Rückseite des Telefons kommt glänzend aus Glas daher, hier kann man nur hoffen, dass das Telefon nicht „fällt“😭 und hier sollte man nicht an einer vernünftigen Hülle sparen. Weiterhin hat man hier ein sehr umfängliche Farbpalette zusammengestellt - Gelb, Grün, Rot, Violett, Weiß und Schwarz - für jeden Geschmack etwas dabei, wobei ich die klassischen Farben bevorzuge.

Betrachtet man die Kamera, so hat Apple hier auch nochmal deutlich nachgelegt und dem 11er eine Dual-Cam spendiert. Diese ermöglicht dem Handy die neue Funktion von ultraweitwinkel Aufnahmen und das in gewohnt toller Qualität. Mit dieser Funktion kann man deutlich mehr bei Fotos von Landschaften oder Gruppen einfangen und somit ein klarer Fortschritt. Die Fotos wirken absolut scharf, farbenfroh und detailreich. Weiterhin soll es einen deutlich verbesserten Nachtmodus geben, welchen ich aber nicht testen konnte.

Auch bezogen auf den Chip gab es ein Update, dieser lässt das Smartphone absolut flüssig arbeiten. Die Frage ist, ob der „normale User“ hier den Unterschied vom A12 zum A13 tatsächlich spürt. Mir persönlich kam es nicht sonderlich anders vor als bei meinem XS - aber es ist eben wie immer ein neuer Chip.

Tja und jetzt wird es im Vgl. zum Vorjahresmodell auch schon dünner - der Akku hält noch gemäß Herstellerangabe 1 Stunde länger und das iPhone 11 ist einen Meter mehr wassergeschützt als das XR (Neu: Wassergeschützt bis zu einer Tiefe von 2 Metern bis zu 30 Minuten) - schön, aber beides für mich nicht lebensnotwendig...! Das iPhone 11 ist als einziges der 2019er Modelle in der für mich idealen Speicherplatzversion von 128 GB zu bekommen (zusätzlich noch in 64 und 256 GB) - diese Version wird bei den Pro-Geräten leider nicht angeboten.

Abschließend muss man noch ganz besonders positiv diesem Jahr zur Kenntnis nehmen, dass Apple das iPhone 11 nun 50 € günstiger anbietet, als das XR im letzten Jahr zum Verkaufsstart. Ich denke, ein wichtiger Schritt in die richtige Richtung👍🏼!  Apple bietet weiterhin an, Altgeräte in Zahlung zu nehmen - sollte dieser Punkt interessant sein, kann ich aber nur empfehlen hier mal die Preise von freien Ankaufportalen zu prüfen - hier werden aus meiner Sicht deutlich bessere Preise erzielt.

Fazit:
Grundsätzlich sollten sich die Smartphone-Hersteller einmal die Frage stellen, ob die derzeitigen Produktzyklen wirklich noch das sind was der Kunde möchte. Es geht offensichtlich im Moment nicht mehr jedes Jahr eine Gerät voller Innovation auf den Markt zu bringen, sondern eher „Updates“ - doch vermutlich würden wir einen größeren Zyklus bei mehr Innovationen aber durchaus überleben😉.

Apple hat wieder ein tolles IPhone auf den Markt gebracht, dessen Neuheiten sich aber tatsächlich bis auf die erwähnten Punkte in Grenzen halten. Für alle Nutzer von IPhone X, XR oder XS sehe ich keinen signifikanten Grund das Telefon nun zu wechseln, es sei denn, dass eine der „Neuigkeiten“ unbedingt benötigt wird oder lange erwartet wurde. Alle Nutzer ab iPhone 8 abwärts sollten sich das 11er einmal anschauen, insofern man auf der Suche nach einem neuen Telefon ist (einige der wichtigsten Neuerungen s. Fotos). Hier wird man einen deutlichen Unterschied und ein verbessertes Nutzungserlebnis feststellen.

Das iPhone 11 hat aus meiner Sicht gute Chancen den Pro-Geräten den Rang abzulaufen, da man hier wenig Aspekte findet, die einen Mehrpreis von 350 € rechtfertigen - in erster Linie sprechen wir hier nur von der 3. Kamera und dem OLED-Display des 11 Pro.

Die restlichen Leistungsvorteile sind aus meiner Sicht ansonsten Kleinigkeiten - z.B. eine Stunde mehr Batterieleistung oder besserer Wasserschutz. Mir persönlich wäre es den Mehrpreis nicht wert, daher ist da iPhone 11 meine klarer Favorit und Preis-Leistungs-Sieger der 2019er Modellreihe.

Das iPhone 11 ist ein tolles Smartphone, doch fehlt mir einfach der signifikante Unterschied zu den Vorjahresmodellen bis hin zum iPhone X. Darüber hinaus ist die Größe für mich persönlich aber leider ein weiterer negativer Aspekt, welcher hoffentlich noch einmal von Apple überdacht wird. Alles in allem vergebe ich aber gerne 4 Sterne ⭐️⭐️⭐️⭐️.

Bei mir hat es nicht gereicht eines der neuen Geräte zu kaufen, aber dennoch wollte ich meine Erfahrungen und Eindrücke teilen.

Vielen Dank, dass Sie meine Rezension gelesen haben, ich hoffe sie war nützlich, um einen besseren Eindruck zu dem angebotenen Produkt zu erhalten.","4,0 von 5 Sternen","","","null"
"1582056184-2350","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","DWest","Fokus auf das Wesentliche: Alles, was ein iPhone ausmacht","23. September 2019","Es läuft ein Smartphone-Wettrennen um die besten “Specs” auf dem Papier. Manches hiervon ist sinnvoll, vieles davon sind Gimmicks, die im Alltag nicht benötigt werden.

Das Gute: Seit dem ersten iPhone in 2007 sind die Smartphones herstellerübergreifend erwachsen geworden. War früher noch ein Update alle zwei Jahre sinnvoll, kann man sein Phone mittlerweile wieder drei bis fünf Jahre behalten (vorausgesetzt, man tauscht zwischendurch einmal den Akku).

Meiner Meinung ist Apple hier den richtigen Schritt gegangen und hat den Fokus auf die Dinge gelegt, auf die die Nutzer den meisten Wert legen: Zeitloses Design und ein robustes Betriebssystem, das nicht werbefinanziert ist (Stichwort: Datenkraken). Zusammen mit verbesserter Akkulaufzeit und Kamera und reduziertem Preis: Top.

Und Kamera und Laufzeit sind wirklich super geworden. Die Weitwinkelfunktion macht tolle Photos. Nachtaufnahmen wirken natürlich und nicht überzogen. Und die Videos werden herausragend - kein Wackeln, kein Ruckeln, knackig scharf. Es ist erstaunlich, was sich in diesem Bereich in den letzten Jahren nochmal getan hat. Eine powerbank, die ich beim iPhone X zur Sicherheit dabei habe, wird hier nicht mehr gebraucht.

Nachteile? Nur wenn jemand Wert auf die Schwarzwerte eines OLED-Display oder einen optischen 2x Zoom legt. Allerdings hat hat das LCD-Display in anderen Bereichen Vorteile und für mich bringt der 0.5x Weitwinkel mehr Vorteile als der 2x Zoom - dies ist eine Sache von persönlicher Präferenz, die jeder selbst entscheiden muss. Dann greift man zum “Pro”.

Die Notch ist noch da. So what? Ob da oben jetzt zwei Löcher sind oder ein Balken... irgendwo müssen die Statussymbole eh gezeigt werden und der Platz kann so oder so nicht wirklich genutzt werden. Wenn das letzte Prozent Bildschirm irgendwann auch genutzt werden kann: Schön, aber kein großer Mehrwert.

Für mich ist es das beste Gesamtpaket; das beste Allrounder-iPhone, das Apple bisher rausgebracht hat.","5,0 von 5 Sternen","","","null"
"1582056190-2367","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Kun Kirito","Bestes Smartphone ever?","21. November 2019","Erstmal Hallo an alle Leser und Leserinnen!

Ich hatte ein iPhone 6S Plus das meistens nicht richtig funktioniert hat und habe mir dann gedacht, warum kaufe ich mir mal nicht ein neues Smartphone. Dann sah ich das iPhone 11, was ich sehr gut fand und bestellte es mir. Der Preis ist ganz in Ordnung, da kann man sich nicht beschweren. Ich hielt das iPhone 11 in meiner Hand und bemerkte wie gut es sich anfühlt. Das Design ist einfach schön und sehr gut! Die Hinterseite ist zwar auch aus Glas aber wenn man eine Hülle trägt, sollte das nicht viel schaden! Ich machte das iPhone 11 ein, richtete alles ein (war sehr einfach) und fing an einige Spiele, Apps, usw. herunterzuladen. Das Spiel namens Fortnite ging mit 60 FPS sehr gut. Man kann also fast jedes Spiel ohne „Laggs“ spielen. Die Kamera ist einfach nur der HAMMER! Man kann in das 5-Fache reinzoomen, viele Effekte auswählen und vieles mehr! Das fand ich sehr toll! Das war’s jetzt mit meiner Rezension! Ich kann das iPhone 11 einfach nur empfehlen!

Schönen Tag euch noch! :)","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=positive&pageNumber=2&reviewerType=all_reviews","null"
"1582056195-2390","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Michal Superson","Sehr gutes ""Budget"" iPhone","1. Januar 2020","Es ist sehr gutes iPhone für wenig Geld, man bekommt aktuelle Hardware drin verbaut und beim Display merke ich eher nicht, das dieser in niedrigen Auflösung die Sachen anzeigt.

Wenn es um zukünftige Reparaturen geht, dann ist der iPhone 11 besser unterwegs als die iPhone 11 Pro, weil die Ersatz-Displays viel günstiger sind.

Ich empfehle aber trotzdem, sich die Apple Care Plus zu kaufen, weil die Ersatzteile für die aktuellen Apple Geräte immer noch ziemlich teuer sind.
Apple Care Plus lohnt sich definitiv, weil die 1 Jährige Apple Garantie sich nur auf die Funktionalität fokussiert und nicht auf Kosten der Ersatzteile bei Schäden, die durch Benutzer verursacht wurden.

Mein iPhone 11 wurde aus ethischen Gründen in Farbe ""Rot"" bestellt, und der sieht definitiv schöner aus, als die grauen Geräte + Teil des Kaufpreises geht an Project (Red).

Der Mitgelieferter Ladegerät und Ladekabel sind definitiv nicht zu empfehlen.. Gibt noch ein paar Euro aus für Anker PD kompatibles Ladegerät und ein geflochtenen Anker oder Amazon Basics ladekabel und ihr seid dann besser und länger unterwegs als mit Mitgelieferten/Schwachen Apple Ladegerät und billigen/brüchigen Ladekabel.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=positive&pageNumber=3&reviewerType=all_reviews","null"
"1582056314-2643","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Ömmes","Super !","30. November 2019","Wie immer, neues iPhone ist immer gut.
Habe bisher auch noch keine Macken gehabt.
Akku hält wahnsinnig lange !! Morgens 100% abends 92% - Bildschirmzeit Durchschnitt 3 Stunden.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=positive&pageNumber=11&reviewerType=all_reviews","null"
"1582056201-2407","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Jenkins","Bestes Iphone in sachen Preis Leistung","8. Januar 2020","Ja, Iphones sind nicht günstig.
Aber dafür bekommt man ein perfektes Gesamtpaket.

Meine Frau hat dieses Iphone zu Weihnachten bekommen, es sollte ihr altes 6er ablösen.
Nach 5 Jahren war es an der Zeit mal das  Smart Device zu tauschen.

Die Konfiguration und Datenübertragung ist wie immer bei  Apple unkompliziert und einfach.
System ist schnell und die Bedienung intuitiv.

Ansonsten ist es ein Smartphone in sehr hoher Qualität.

Die Akkulaufzeit ist super, die schnell Ladezeit spitze.
Die Fotos sind spitze

Das Smartdevice bietet ein komplettes rundlos Sorglos Paket an.

Preis mag zwar gegenüber der Konkurrenz abschrecken, wer aber nicht alle zwei Jahre ein neues Telefon braucht oder kaufen will, ist immer mit einen Iphone am besten bedient.

Daher kann ich nur klar das Iphone 11 von meiner Seite aus empfehlen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=positive&pageNumber=4&reviewerType=all_reviews","null"
"1582056201-2411","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","EBRU","Tolles i phone 11","10. Januar 2020","Die Akkulaufzeit hängt von unterschiedlichen Faktoren wie etwa der gewählten Bildschirmhelligkeit, aber auch von der Mobilfunkabdeckung ab. Im Testzeitraum lies uns das iPhone 11 nicht im Stich, am Ende des Tages hatten wir meist noch mindestens 15 Prozent Restkapazität zur Verfügung. Dabei war das iPhone 11 ständig im Einsatz, wir haben naturgemäß viel ausprobiert, gespielt, gesurft, telefoniert. Die Sprachqualität ist übrigens wie gewohnt makellos.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=positive&pageNumber=4&reviewerType=all_reviews","null"
"1582056243-2556","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amazon Kunde","Empfehle Online Handykäufe","12. Januar 2020","Ich mein ein IPhone ist halt ein IPhone. Entweder man liebt es, oder man hasst es. Viel wichtiger als das Handy selber war mir bei dem Kauf die Verfügbarkeit. In Elektronikläden und auch bei Apple selber war das Handy in der Ausführung zur Vorweihnachtszeit nicht verfügbar. Auf Amazon bestellt hielt ich es dann in weniger als 24h nach der Bestellung schon in meiner Hand.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=positive&pageNumber=7&reviewerType=all_reviews","null"
"1582056190-2370","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Janina N.","Zufrieden","23. November 2019","Ich bin sehr zufrieden mit dem Handy, jedoch das einzige wo ich dachte dass es mich nicht stören könnte ist das display. Für so viel Geld ein LCD Display ist schon krass. Man merkt oft dass das Schwarz nicht so wirklich eins ist, sondern mehr grau. Ich bereue den Kauf aber nicht deswegen. Man schaut drüber hinweg.

Der Akku ist bewundernswert, ich muss ihn vielleicht alle zwei Tage aufladen. Das hatte ich mit dem iPhone 7 von Anfang an nicht.
Die performance ist wirklich gut.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=positive&pageNumber=2&reviewerType=all_reviews","null"
"1582056349-2660","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Aldrix","Toll","18. November 2019","Endlich ein Handy mit Leistung und Preisverhaltniss bei Apple :)","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=positive&pageNumber=12&reviewerType=all_reviews","null"
"1582056204-2421","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Johannes","Super","27. Januar 2020","Super Gerät, Akku hält auch sehr lange, leider gibt‘s gegenüber meinem vorherigen Iphone 7 auch gewisse technologische Schritte zurück in die Vergangenheit, z.B. den fehlenden 3D touch, die „neue“ Technologie kenne Ich von Samsung bereits von meinem ersten Samsung galaxy (erste Generation). Und hat mit dem Comfort vom 7er Iphone nichts mehr zu tun, auch ist es verhältnismäßig dick und schwer. Aber alles in allem funktioniert es Top und die negative Kritik ist wirklich jammern auf hohem Niveau.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=positive&pageNumber=5&reviewerType=all_reviews","null"
